OrderID,CustomerID,ProductID,OrderDate,Quantity,OrderValue
O01853,C024,P040,2024-02-29,321,53.95
O01854,C005,P027,2024-07-06,639,293.3
O01855,C028,P036,2024-01-12,121,152.37
O01856,C025,P014,2024-06-09,751,370.34
O01857,C010,P010,2024-04-08,326,358.26
O01858,C012,P028,2024-04-20,391,213.71
O01859,C024,P043,2024-02-01,552,345.56
O01860,C015,P022,2024-02-02,725,204.94
O01861,C031,P009,2024-01-22,522,176.25
O01862,C036,P019,2024-06-25,516,467.67
O01863,C012,P030,2024-06-23,93,449.93
O01864,C039,P017,2024-05-28,996,444.39
O01865,C025,P007,2024-03-12,510,150.67
O01866,C026,P004,2024-02-27,479,367.87
O01867,C019,P032,2024-03-14,801,356.41
O01868,C032,P020,2024-04-18,54,323.92
O01869,C011,P025,2024-01-17,80,119.07
O01870,C030,P041,2024-05-09,105,60.52
O01871,C005,P007,2024-04-24,76,243.03
O01872,C033,P004,2024-03-16,962,393.76
O01873,C013,P010,2024-07-17,415,352.95
O01874,C026,P037,2024-05-10,686,412.89
O01875,C002,P004,2024-05-10,842,294.07
O01876,C019,P034,2024-01-26,357,293.47
O01877,C020,P025,2024-06-03,753,472.44
O01878,C017,P005,2024-03-25,766,80.65
O01879,C012,P010,2024-03-11,662,235.03
O01880,C028,P050,2024-01-16,685,87.05
O01881,C012,P047,2024-05-22,172,263.3
O01882,C040,P021,2024-02-10,892,114.91
O01883,C036,P027,2024-01-20,490,249.52
O01884,C014,P043,2024-02-06,644,232.95
O01885,C028,P047,2024-03-23,515,235.37
O01886,C038,P019,2024-04-04,751,450.11
O01887,C015,P029,2024-04-11,620,262.55
O01888,C034,P023,2024-06-13,392,315.39
O01889,C008,P006,2024-04-23,838,284.77
O01890,C009,P019,2024-05-03,783,283.41
O01891,C034,P047,2024-01-30,504,58.14
O01892,C013,P014,2024-04-20,539,333.29
O01893,C017,P029,2024-04-26,206,368.84
O01894,C029,P047,2024-07-15,266,123.84
O01895,C034,P008,2024-04-08,289,237.62
O01896,C040,P015,2024-03-27,458,188.84
O01897,C026,P009,2024-05-03,97,364.51
O01898,C012,P044,2024-06-10,601,119.59
O01899,C002,P031,2024-07-01,364,333.12
O01900,C021,P046,2024-05-30,681,233.9
O01901,C018,P006,2024-07-08,706,160.67
O01902,C010,P018,2024-07-18,401,319.97
O01903,C007,P047,2024-07-06,182,158.06
O01904,C019,P043,2024-01-19,749,87.78
O01905,C006,P023,2024-02-13,583,116.69
O01906,C022,P048,2024-03-06,847,358.32
O01907,C017,P015,2024-01-31,363,148.01
O01908,C023,P004,2024-02-07,107,287.24
O01909,C025,P044,2024-07-05,668,454.95
O01910,C009,P003,2024-05-30,407,81.14
O01911,C017,P045,2024-02-19,844,83.69
O01912,C020,P049,2024-05-31,685,401.45
O01913,C009,P046,2024-06-17,606,134.48
O01914,C019,P010,2024-05-28,579,161.11
O01915,C029,P004,2024-02-04,479,54.87
O01916,C005,P018,2024-05-03,664,424.53
O01917,C019,P010,2024-04-11,287,228.05
O01918,C007,P032,2024-06-05,955,426.32
O01919,C016,P050,2024-01-12,941,109.26
O01920,C012,P015,2024-02-14,339,81.29
O01921,C030,P038,2024-04-27,781,491.24
O01922,C006,P044,2024-02-08,157,256.08
O01923,C024,P011,2024-01-10,344,191.4
O01924,C026,P001,2024-06-08,686,60.82
O01925,C031,P008,2024-02-10,542,126.51
O01926,C037,P044,2024-01-10,600,179.78
O01927,C011,P029,2024-01-05,843,65.56
O01928,C018,P013,2024-05-27,143,208.11
O01929,C006,P049,2024-01-30,862,323.55
O01930,C040,P032,2024-07-12,175,262.5
O01931,C027,P047,2024-05-13,237,205.26
O01932,C026,P045,2024-06-16,915,90.71
O01933,C016,P028,2024-04-14,618,294.3
O01934,C018,P043,2024-04-12,445,335.99
O01935,C002,P019,2024-03-27,827,195.8
O01936,C025,P001,2024-05-27,834,386.4
O01937,C034,P023,2024-02-10,283,223.78
O01938,C032,P020,2024-07-12,669,126.6
O01939,C005,P034,2024-06-10,531,484.02
O01940,C005,P045,2024-07-14,256,461.82
O01941,C015,P023,2024-04-15,838,180.01
O01942,C015,P016,2024-01-31,170,91.48
O01943,C032,P048,2024-02-06,103,246.56
O01944,C021,P020,2024-03-14,541,447.7
O01945,C014,P037,2024-05-15,813,345.05
O01946,C018,P038,2024-01-06,535,323.19
O01947,C002,P016,2024-01-23,90,379.13
O01948,C031,P038,2024-02-27,673,102.03
O01949,C033,P022,2024-01-19,783,50.67
O01950,C030,P026,2024-06-06,499,73.56
O01951,C017,P019,2024-04-19,917,52.74
O01952,C002,P045,2024-02-23,822,194.13
O01953,C028,P046,2024-04-22,714,89.06
O01954,C025,P038,2024-01-04,808,119.08
O01955,C003,P023,2024-01-06,341,119.59
O01956,C014,P023,2024-04-16,550,176.36
O01957,C033,P043,2024-05-22,395,98.09
O01958,C017,P020,2024-03-19,347,482.58
O01959,C034,P035,2024-03-03,908,108.41
O01960,C012,P047,2024-05-18,301,399.1
O01961,C022,P010,2024-03-30,451,152.63
O01962,C016,P035,2024-02-22,834,76.58
O01963,C007,P032,2024-04-08,540,327.96
O01964,C037,P003,2024-05-11,339,433.03
O01965,C035,P045,2024-02-23,138,461.02
O01966,C026,P014,2024-01-03,160,51.2
O01967,C023,P002,2024-06-01,522,401.95
O01968,C017,P001,2024-02-01,737,168.28
O01969,C033,P030,2024-04-19,165,437.75
O01970,C039,P004,2024-04-21,542,472.85
O01971,C015,P036,2024-03-02,199,409.98
O01972,C039,P012,2024-01-15,104,70.76
O01973,C008,P018,2024-01-28,667,374.52
O01974,C009,P008,2024-06-03,752,221.83
O01975,C002,P037,2024-03-30,975,482.93
O01976,C039,P018,2024-05-10,523,329.94
O01977,C034,P042,2024-06-06,275,352.27
O01978,C026,P039,2024-03-06,61,332.96
O01979,C008,P001,2024-04-17,677,242.31
O01980,C015,P034,2024-02-26,794,119.86
O01981,C010,P044,2024-07-17,917,144.3
O01982,C011,P012,2024-06-10,295,218.3
O01983,C021,P021,2024-04-27,745,273.56
O01984,C030,P045,2024-02-04,88,199.94
O01985,C021,P002,2024-02-03,716,79.09
O01986,C035,P029,2024-05-19,205,70.84
O01987,C026,P024,2024-06-06,936,396.81
O01988,C032,P026,2024-04-22,548,474.16
O01989,C030,P035,2024-07-16,985,401.69
O01990,C008,P013,2024-04-30,924,54.47
O01991,C017,P033,2024-06-09,265,321.33
O01992,C001,P003,2024-02-03,451,366.44
O01993,C009,P040,2024-02-24,392,242.3
O01994,C035,P025,2024-05-24,412,247.7
O01995,C038,P049,2024-05-08,849,488.32
O01996,C030,P041,2024-04-12,68,244.19
O01997,C037,P045,2024-01-17,919,386.21
O01998,C001,P001,2024-04-01,272,285.79
O01999,C020,P042,2024-07-03,107,165.82
O02000,C035,P001,2024-05-22,140,209.09
O02001,C005,P023,2024-02-22,989,52.85
O02002,C024,P045,2024-07-11,595,144.5
O02003,C013,P020,2024-06-20,754,293.82
O02004,C036,P019,2024-06-16,854,132.78
O02005,C026,P005,2024-03-25,332,461.97
O02006,C029,P034,2024-01-17,358,148.34
O02007,C025,P002,2024-04-25,150,398.33
O02008,C013,P012,2024-07-09,847,211.53
O02009,C037,P033,2024-06-22,170,484.48
O02010,C039,P023,2024-04-08,762,350.16
O02011,C024,P010,2024-02-29,317,353.41
O02012,C038,P013,2024-04-14,824,359.27
O02013,C017,P049,2024-01-14,783,132.69
O02014,C038,P002,2024-05-26,314,383.46
O02015,C001,P005,2024-06-23,679,468.78
O02016,C021,P047,2024-05-26,875,302.03
O02017,C006,P046,2024-05-10,813,279.03
O02018,C016,P046,2024-03-15,240,175.74
O02019,C024,P032,2024-03-19,778,189.79
O02020,C020,P042,2024-02-29,237,191.73
O02021,C005,P011,2024-03-31,209,300.63
O02022,C038,P022,2024-07-13,195,312.92
O02023,C015,P048,2024-07-01,793,453.46
O02024,C033,P011,2024-06-10,155,488.32
O02025,C010,P035,2024-04-21,440,298.65
O02026,C009,P007,2024-03-29,749,69.32
O02027,C030,P015,2024-06-29,394,318.45
O02028,C013,P012,2024-01-20,800,418.01
O02029,C030,P002,2024-03-31,711,393.68
O02030,C006,P017,2024-03-14,571,114.46
O02031,C014,P002,2024-03-12,237,446.24
O02032,C021,P033,2024-06-06,584,301.1
O02033,C029,P014,2024-03-24,658,430.85
O02034,C032,P018,2024-06-04,222,337.89
O02035,C001,P035,2024-04-12,417,209.72
O02036,C026,P011,2024-02-04,829,424.46
O02037,C040,P008,2024-05-30,322,391.57
O02038,C016,P050,2024-07-14,374,147.98
O02039,C024,P039,2024-05-26,872,193.36
O02040,C008,P030,2024-06-03,215,476.69
O02041,C004,P016,2024-04-30,495,366.02
O02042,C036,P033,2024-06-07,664,401.9
O02043,C013,P025,2024-05-01,275,454.34
O02044,C007,P023,2024-01-13,965,343.45
O02045,C031,P013,2024-04-30,529,177.32
O02046,C006,P008,2024-05-18,594,185.38
O02047,C032,P035,2024-05-19,643,433.31
O02048,C010,P037,2024-04-01,153,294.21
O02049,C019,P004,2024-03-13,632,60.18
O02050,C022,P021,2024-02-12,578,255.61
O02051,C021,P030,2024-02-09,253,489.3
O02052,C002,P012,2024-02-24,210,439.33
O02053,C015,P029,2024-01-08,827,422.76
O02054,C023,P020,2024-06-10,93,435.83
O02055,C015,P013,2024-04-03,752,356.42
O02056,C001,P007,2024-07-18,477,175.03
O02057,C030,P035,2024-06-24,801,212.51
O02058,C027,P003,2024-01-16,689,452.23
O02059,C013,P032,2024-02-28,120,329.17
O02060,C023,P033,2024-04-07,992,193.79
O02061,C009,P046,2024-01-06,954,362.96
O02062,C005,P047,2024-07-09,345,230.32
O02063,C035,P007,2024-03-07,627,413.83
O02064,C014,P012,2024-06-19,879,125.04
O02065,C026,P005,2024-01-06,411,126.77
O02066,C002,P006,2024-03-22,664,414.8
O02067,C031,P039,2024-04-22,996,279.59
O02068,C037,P021,2024-04-23,71,431.09
O02069,C030,P041,2024-03-17,767,64.27
O02070,C012,P009,2024-04-12,380,416.4
O02071,C005,P029,2024-01-12,883,272.06
O02072,C005,P030,2024-06-05,752,176.84
O02073,C038,P003,2024-05-19,664,467.88
O02074,C037,P015,2024-02-20,468,446.41
O02075,C020,P042,2024-06-28,337,268.16
O02076,C002,P027,2024-04-28,493,73.03
O02077,C032,P040,2024-04-01,439,453.14
O02078,C031,P014,2024-02-02,641,430.94
O02079,C016,P005,2024-05-22,798,92.96
O02080,C021,P038,2024-07-06,565,438.18
O02081,C006,P033,2024-02-05,773,319.0
O02082,C001,P008,2024-04-24,492,478.87
O02083,C019,P044,2024-06-23,310,170.88
O02084,C026,P039,2024-01-19,471,87.07
O02085,C001,P016,2024-05-05,317,63.32
O02086,C019,P039,2024-05-18,536,284.4
O02087,C008,P021,2024-02-27,780,69.97
O02088,C030,P041,2024-02-05,348,158.92
O02089,C039,P046,2024-03-03,948,102.13
O02090,C007,P044,2024-05-24,808,221.06
O02091,C021,P038,2024-03-12,337,463.06
O02092,C027,P009,2024-01-07,106,310.14
O02093,C009,P048,2024-03-21,821,272.6
O02094,C033,P041,2024-03-26,888,227.73
O02095,C011,P023,2024-04-24,112,428.38
O02096,C013,P013,2024-06-01,701,497.71
O02097,C015,P002,2024-07-01,201,72.59
O02098,C036,P012,2024-04-16,867,114.12
O02099,C014,P033,2024-03-23,339,201.56
O02100,C036,P008,2024-02-11,261,162.62
O02101,C033,P021,2024-04-29,892,418.49
O02102,C010,P015,2024-03-22,198,219.75
O02103,C003,P014,2024-01-22,613,119.96
O02104,C034,P027,2024-01-31,227,53.35
O02105,C003,P044,2024-03-22,181,217.43
O02106,C005,P016,2024-03-22,98,445.93
O02107,C038,P040,2024-07-12,451,419.4
O02108,C020,P012,2024-06-04,851,404.88
O02109,C019,P042,2024-04-14,677,274.19
O02110,C002,P031,2024-05-05,70,148.44
O02111,C025,P012,2024-03-27,123,210.19
O02112,C009,P032,2024-03-25,968,165.21
O02113,C026,P037,2024-01-29,995,96.36
O02114,C032,P023,2024-04-01,887,305.28
O02115,C008,P043,2024-03-18,631,378.31
O02116,C021,P017,2024-03-05,914,308.5
O02117,C021,P020,2024-04-21,786,438.78
O02118,C010,P039,2024-05-14,200,185.33
O02119,C040,P033,2024-06-16,585,224.2
O02120,C026,P005,2024-04-19,1000,442.81
O02121,C034,P029,2024-01-28,943,75.87
O02122,C029,P018,2024-01-04,677,397.83
O02123,C039,P001,2024-05-21,63,237.0
O02124,C003,P010,2024-05-20,944,64.53
O02125,C008,P024,2024-02-18,428,244.38
O02126,C030,P021,2024-04-28,240,101.83
O02127,C013,P024,2024-04-15,684,410.08
O02128,C017,P047,2024-02-10,336,185.54
O02129,C023,P002,2024-07-18,511,245.51
O02130,C020,P030,2024-03-23,590,498.2
O02131,C037,P007,2024-05-11,866,192.49
O02132,C040,P016,2024-04-05,687,290.91
O02133,C032,P024,2024-04-29,747,453.03
O02134,C020,P009,2024-01-31,376,467.48
O02135,C002,P032,2024-05-08,811,183.1
O02136,C008,P011,2024-02-10,51,401.45
O02137,C031,P048,2024-07-18,268,409.14
O02138,C001,P007,2024-01-04,359,194.92
O02139,C012,P016,2024-03-02,184,392.77
O02140,C019,P009,2024-01-28,702,457.37
O02141,C007,P032,2024-03-08,652,145.48
O02142,C021,P015,2024-05-26,573,181.25
O02143,C031,P005,2024-01-04,756,279.77
O02144,C028,P001,2024-04-15,671,61.46
O02145,C022,P008,2024-07-02,714,171.2
O02146,C014,P014,2024-01-14,995,154.69
O02147,C016,P037,2024-01-25,249,448.73
O02148,C003,P023,2024-07-08,764,262.96
O02149,C004,P044,2024-07-06,511,140.67
O02150,C024,P044,2024-01-19,830,372.94
O02151,C027,P044,2024-05-05,229,469.97
O02152,C028,P023,2024-05-08,594,109.68
O02153,C002,P007,2024-02-29,774,219.47
O02154,C033,P004,2024-01-20,243,65.48
O02155,C014,P034,2024-06-20,498,414.96
O02156,C018,P011,2024-07-13,457,145.03
O02157,C001,P047,2024-03-13,412,182.69
O02158,C023,P024,2024-05-06,124,199.69
O02159,C026,P040,2024-07-12,582,151.23
O02160,C012,P039,2024-02-10,891,310.27
O02161,C036,P005,2024-06-28,216,278.1
O02162,C001,P039,2024-06-09,119,413.9
O02163,C006,P030,2024-05-24,531,363.95
O02164,C037,P045,2024-01-21,588,134.11
O02165,C030,P042,2024-05-04,857,102.04
O02166,C022,P026,2024-05-31,558,283.44
O02167,C036,P029,2024-06-11,886,228.54
O02168,C010,P006,2024-02-01,778,252.72
O02169,C019,P047,2024-07-01,314,189.77
O02170,C025,P024,2024-03-29,510,178.69
O02171,C022,P039,2024-05-03,590,132.66
O02172,C005,P014,2024-05-16,198,466.4
O02173,C033,P001,2024-01-30,852,92.67
O02174,C040,P044,2024-02-16,424,208.29
O02175,C018,P021,2024-03-10,508,467.79
O02176,C011,P025,2024-03-24,319,65.71
O02177,C007,P045,2024-04-24,787,480.46
O02178,C037,P006,2024-06-09,252,98.43
O02179,C028,P047,2024-03-08,430,114.4
O02180,C004,P047,2024-03-20,318,210.12
O02181,C021,P018,2024-03-05,863,144.98
O02182,C012,P037,2024-06-11,107,157.03
O02183,C028,P021,2024-02-15,151,118.89
O02184,C017,P029,2024-05-30,239,307.82
O02185,C026,P050,2024-02-03,279,137.79
O02186,C003,P039,2024-01-09,407,104.56
O02187,C039,P006,2024-02-25,745,413.51
O02188,C010,P029,2024-02-07,787,477.74
O02189,C007,P023,2024-04-20,616,164.51
O02190,C023,P045,2024-02-08,136,89.18
O02191,C031,P045,2024-05-18,353,468.39
O02192,C016,P008,2024-02-10,623,197.76
O02193,C006,P045,2024-02-25,824,147.64
O02194,C031,P023,2024-06-08,552,61.81
O02195,C002,P040,2024-03-15,503,434.39
O02196,C035,P006,2024-07-05,324,422.01
O02197,C020,P015,2024-04-04,461,115.32
O02198,C029,P042,2024-07-17,323,284.24
O02199,C007,P036,2024-07-05,525,135.29
O02200,C036,P050,2024-05-02,371,110.68
O02201,C028,P019,2024-05-02,216,417.28
O02202,C017,P042,2024-05-10,932,387.95
O02203,C021,P008,2024-05-20,654,118.88
O02204,C032,P045,2024-01-17,731,395.66
O02205,C035,P026,2024-06-24,902,320.11
O02206,C019,P011,2024-04-25,723,325.42
O02207,C004,P015,2024-06-13,684,432.77
O02208,C008,P003,2024-04-10,191,280.35
O02209,C007,P007,2024-01-28,551,65.11
O02210,C019,P046,2024-01-06,966,273.39
O02211,C031,P015,2024-06-16,537,184.66
O02212,C024,P009,2024-01-13,170,376.49
O02213,C001,P009,2024-04-28,97,274.81
O02214,C037,P031,2024-03-02,836,477.11
O02215,C006,P027,2024-06-09,745,152.37
O02216,C028,P009,2024-02-01,642,191.99
O02217,C004,P029,2024-01-17,540,100.34
O02218,C032,P028,2024-04-11,551,440.91
O02219,C005,P044,2024-03-06,462,223.13
O02220,C026,P018,2024-01-14,611,202.23
O02221,C034,P035,2024-05-20,718,179.14
O02222,C020,P018,2024-06-10,731,111.28
O02223,C004,P018,2024-03-28,800,327.48
O02224,C033,P026,2024-05-09,348,433.48
O02225,C033,P028,2024-02-26,622,495.01
O02226,C019,P021,2024-07-10,159,127.46
O02227,C012,P032,2024-03-25,963,236.99
O02228,C016,P007,2024-04-23,401,215.98
O02229,C018,P006,2024-03-21,761,259.78
O02230,C014,P012,2024-05-18,140,85.39
O02231,C035,P007,2024-04-07,616,235.56
O02232,C002,P026,2024-04-04,269,184.2
O02233,C022,P027,2024-05-14,814,359.68
O02234,C032,P005,2024-05-05,51,180.02
O02235,C025,P033,2024-06-16,907,387.03
O02236,C012,P028,2024-05-21,989,364.44
O02237,C012,P020,2024-03-18,237,142.7
O02238,C012,P034,2024-06-06,945,283.97
O02239,C001,P002,2024-05-01,389,111.07
O02240,C014,P026,2024-01-22,236,264.24
O02241,C021,P035,2024-02-15,942,231.34
O02242,C012,P007,2024-05-09,116,332.18
O02243,C036,P018,2024-01-03,794,275.66
O02244,C010,P027,2024-03-07,166,206.13
O02245,C020,P030,2024-07-19,169,410.81
O02246,C025,P009,2024-01-18,533,218.38
O02247,C013,P016,2024-06-10,973,369.1
O02248,C002,P027,2024-01-09,147,100.83
O02249,C040,P015,2024-06-14,495,299.17
O02250,C010,P040,2024-03-29,761,350.48
O02251,C019,P050,2024-04-30,602,54.41
O02252,C013,P015,2024-07-02,700,427.97
O02253,C016,P021,2024-02-10,934,282.46
O02254,C024,P039,2024-03-05,493,156.01
O02255,C014,P043,2024-05-22,720,282.23
O02256,C004,P029,2024-04-10,345,312.45
O02257,C026,P048,2024-01-19,675,285.0
O02258,C021,P021,2024-02-01,381,246.03
O02259,C039,P028,2024-02-19,820,364.14
O02260,C020,P031,2024-06-20,711,195.5
O02261,C008,P041,2024-07-14,56,180.63
O02262,C009,P021,2024-03-09,619,166.9
O02263,C034,P038,2024-04-05,645,144.13
O02264,C022,P031,2024-03-03,144,251.51
O02265,C036,P046,2024-04-20,418,136.52
O02266,C038,P040,2024-03-10,863,171.63
O02267,C018,P048,2024-05-13,513,259.08
O02268,C031,P040,2024-02-07,513,119.35
O02269,C040,P009,2024-01-07,559,489.42
O02270,C005,P020,2024-07-09,50,495.95
O02271,C019,P025,2024-06-24,995,165.45
O02272,C032,P039,2024-05-15,604,95.06
O02273,C016,P028,2024-05-01,162,279.03
O02274,C022,P029,2024-05-14,815,204.6
O02275,C024,P011,2024-03-10,983,101.48
O02276,C011,P042,2024-03-15,85,361.71
O02277,C008,P048,2024-01-24,579,72.68
O02278,C039,P021,2024-02-13,308,333.69
O02279,C021,P009,2024-06-15,135,379.36
O02280,C009,P008,2024-01-21,875,362.2
O02281,C020,P028,2024-05-27,301,134.72
O02282,C007,P049,2024-05-23,991,385.18
O02283,C035,P017,2024-05-25,201,247.01
O02284,C038,P003,2024-04-17,153,260.12
O02285,C025,P040,2024-01-07,708,73.33
O02286,C015,P013,2024-03-25,528,77.66
O02287,C039,P041,2024-02-01,291,220.62
O02288,C040,P034,2024-06-03,875,404.81
O02289,C022,P005,2024-04-14,963,166.85
O02290,C027,P017,2024-02-25,490,132.73
O02291,C037,P004,2024-04-07,403,190.42
O02292,C012,P005,2024-03-28,653,68.12
O02293,C011,P026,2024-05-29,535,105.93
O02294,C035,P018,2024-03-22,61,182.8
O02295,C027,P004,2024-05-06,569,487.47
O02296,C002,P029,2024-03-04,302,198.42
O02297,C027,P004,2024-03-12,65,384.7
O02298,C030,P046,2024-05-28,310,76.73
O02299,C028,P034,2024-04-30,408,391.25
O02300,C017,P049,2024-03-10,658,360.89
O02301,C022,P037,2024-03-21,286,161.09
O02302,C033,P025,2024-05-16,631,193.64
O02303,C035,P004,2024-04-14,55,106.45
O02304,C040,P029,2024-01-04,482,173.5
O02305,C013,P005,2024-04-02,775,377.09
O02306,C024,P045,2024-06-19,960,327.33
O02307,C027,P009,2024-05-24,752,351.95
O02308,C017,P009,2024-05-01,894,147.26
O02309,C008,P010,2024-03-17,608,361.05
O02310,C016,P041,2024-03-14,940,261.78
O02311,C030,P022,2024-03-02,241,226.6
O02312,C027,P033,2024-06-05,433,264.9
O02313,C039,P005,2024-02-28,441,339.28
O02314,C013,P040,2024-01-27,319,220.91
O02315,C039,P015,2024-07-19,290,107.4
O02316,C026,P006,2024-04-10,435,481.66
O02317,C033,P018,2024-06-08,586,96.84
O02318,C030,P010,2024-01-31,841,400.85
O02319,C008,P012,2024-03-27,869,196.24
O02320,C034,P008,2024-03-19,931,207.19
O02321,C012,P020,2024-02-23,493,335.26
O02322,C025,P015,2024-06-12,669,281.16
O02323,C034,P001,2024-06-09,589,198.88
O02324,C012,P003,2024-03-10,842,226.19
O02325,C039,P046,2024-06-05,305,324.6
O02326,C026,P004,2024-06-09,106,367.43
O02327,C037,P048,2024-05-20,314,309.5
O02328,C014,P022,2024-07-13,836,486.27
O02329,C007,P032,2024-04-12,514,131.39
O02330,C033,P009,2024-02-22,82,255.19
O02331,C008,P016,2024-01-19,357,301.77
O02332,C022,P029,2024-04-20,655,238.46
O02333,C008,P001,2024-05-22,299,133.87
O02334,C011,P017,2024-02-05,53,94.58
O02335,C011,P036,2024-02-26,134,193.63
O02336,C021,P049,2024-06-25,763,188.73
O02337,C010,P017,2024-01-17,699,233.65
O02338,C001,P045,2024-03-05,54,437.83
O02339,C001,P020,2024-03-14,299,251.84
O02340,C019,P005,2024-01-26,169,312.73
O02341,C030,P046,2024-05-15,999,428.09
O02342,C004,P027,2024-04-17,764,438.18
O02343,C017,P003,2024-02-29,430,490.08
O02344,C013,P003,2024-01-21,97,207.24
O02345,C015,P037,2024-02-17,432,142.72
O02346,C037,P008,2024-04-25,569,126.71
O02347,C008,P027,2024-02-26,547,103.42
O02348,C039,P038,2024-02-05,475,489.03
O02349,C036,P005,2024-07-07,724,260.51
O02350,C020,P036,2024-03-26,145,179.23
O02351,C016,P015,2024-02-03,402,416.21
O02352,C007,P021,2024-02-09,465,71.99
O02353,C011,P020,2024-02-25,953,413.96
O02354,C032,P020,2024-07-19,991,228.39
O02355,C031,P037,2024-05-14,185,478.8
O02356,C036,P023,2024-01-22,412,381.52
O02357,C030,P004,2024-02-28,263,366.24
O02358,C038,P029,2024-06-30,959,431.07
O02359,C035,P047,2024-04-27,980,57.28
O02360,C033,P041,2024-05-06,949,180.44
O02361,C033,P027,2024-04-27,965,262.08
O02362,C015,P040,2024-06-15,834,452.33
O02363,C039,P015,2024-04-21,634,185.42
O02364,C039,P038,2024-07-10,729,198.18
O02365,C012,P002,2024-05-05,184,73.11
O02366,C011,P008,2024-03-22,113,186.05
O02367,C008,P017,2024-01-25,477,288.0
O02368,C016,P035,2024-01-23,918,470.17
O02369,C015,P016,2024-05-30,125,145.24
O02370,C013,P044,2024-04-20,725,494.42
O02371,C009,P014,2024-05-27,861,195.59
O02372,C009,P048,2024-06-21,335,323.25
O02373,C008,P003,2024-05-04,981,175.46
O02374,C026,P012,2024-04-28,875,463.15
O02375,C007,P001,2024-03-26,305,342.41
O02376,C027,P018,2024-01-19,909,68.84
O02377,C002,P015,2024-03-09,678,364.55
O02378,C026,P009,2024-07-11,168,99.75
O02379,C002,P028,2024-05-22,677,66.64
O02380,C033,P038,2024-03-03,131,98.51
O02381,C033,P010,2024-06-14,121,323.83
O02382,C008,P011,2024-05-27,50,219.09
O02383,C019,P005,2024-03-05,590,192.08
O02384,C005,P043,2024-01-06,975,237.51
O02385,C019,P043,2024-04-17,130,202.97
O02386,C039,P040,2024-01-05,426,474.36
O02387,C022,P025,2024-07-08,589,421.86
O02388,C015,P017,2024-01-19,277,84.62
O02389,C012,P039,2024-02-27,277,429.56
O02390,C038,P015,2024-03-07,669,110.38
O02391,C034,P042,2024-07-07,208,400.53
O02392,C024,P046,2024-02-23,674,432.44
O02393,C018,P046,2024-03-03,539,421.68
O02394,C028,P011,2024-02-12,797,171.55
O02395,C007,P039,2024-04-23,831,385.33
O02396,C007,P027,2024-05-26,375,451.36
O02397,C029,P044,2024-02-12,966,458.62
O02398,C013,P001,2024-04-23,607,263.93
O02399,C017,P001,2024-02-04,289,228.2
O02400,C003,P001,2024-05-14,956,359.69
O02401,C023,P043,2024-06-19,344,54.14
O02402,C018,P048,2024-06-30,693,479.58
O02403,C030,P028,2024-04-07,424,475.72
O02404,C010,P031,2024-05-05,811,274.66
O02405,C021,P049,2024-06-30,274,120.67
O02406,C009,P014,2024-01-29,701,222.55
O02407,C022,P028,2024-07-07,349,166.33
